UF;MUNICIPIO;TIPO;QUANTIDADE
MG;GUARARA;SEMI-REBOQUE;1
MG;GUARARA;SIDE-CAR;0
MG;GUARARA;OUTROS;2
MG;GUARARA;TRATOR ESTEI;0
MG;GUARARA;TRATOR RODAS;1
MG;GUARARA;TRICICLO;1
MG;GUARARA;UTILITARIO;5
MG;GUARDA-MOR;AUTOMOVEL;1609
MG;GUARDA-MOR;BONDE;0
MG;GUARDA-MOR;CAMINHAO;159
MG;GUARDA-MOR;CAMINHAO TRATOR;53
MG;GUARDA-MOR;CAMINHONETE;515
MG;GUARDA-MOR;CAMIONETA;61
MG;GUARDA-MOR;CHASSI PLATAF;0
MG;GUARDA-MOR;CICLOMOTOR;9
MG;GUARDA-MOR;MICRO-ONIBUS;24
MG;GUARDA-MOR;MOTOCICLETA;404
MG;GUARDA-MOR;MOTONETA;45
MG;GUARDA-MOR;ONIBUS;43
MG;GUARDA-MOR;QUADRICICLO;0
MG;GUARDA-MOR;REBOQUE;119
MG;GUARDA-MOR;SEMI-REBOQUE;83
MG;GUARDA-MOR;SIDE-CAR;0
MG;GUARDA-MOR;OUTROS;0
MG;GUARDA-MOR;TRATOR ESTEI;0
MG;GUARDA-MOR;TRATOR RODAS;1
MG;GUARDA-MOR;TRICICLO;1
MG;GUARDA-MOR;UTILITARIO;14
MG;GUAXUPE;AUTOMOVEL;20699
MG;GUAXUPE;BONDE;0
MG;GUAXUPE;CAMINHAO;964
MG;GUAXUPE;CAMINHAO TRATOR;249
MG;GUAXUPE;CAMINHONETE;3084
MG;GUAXUPE;CAMIONETA;832
MG;GUAXUPE;CHASSI PLATAF;0
MG;GUAXUPE;CICLOMOTOR;72
MG;GUAXUPE;MICRO-ONIBUS;110
MG;GUAXUPE;MOTOCICLETA;6612
MG;GUAXUPE;MOTONETA;897
MG;GUAXUPE;ONIBUS;151
MG;GUAXUPE;QUADRICICLO;0
MG;GUAXUPE;REBOQUE;386
MG;GUAXUPE;SEMI-REBOQUE;287
MG;GUAXUPE;SIDE-CAR;2
MG;GUAXUPE;OUTROS;5
MG;GUAXUPE;TRATOR ESTEI;0
MG;GUAXUPE;TRATOR RODAS;1
MG;GUAXUPE;TRICICLO;14
MG;GUAXUPE;UTILITARIO;218
MG;GUIDOVAL;AUTOMOVEL;1425
MG;GUIDOVAL;BONDE;0
MG;GUIDOVAL;CAMINHAO;175
MG;GUIDOVAL;CAMINHAO TRATOR;21
MG;GUIDOVAL;CAMINHONETE;279
MG;GUIDOVAL;CAMIONETA;38
MG;GUIDOVAL;CHASSI PLATAF;0
MG;GUIDOVAL;CICLOMOTOR;92
MG;GUIDOVAL;MICRO-ONIBUS;2
MG;GUIDOVAL;MOTOCICLETA;1628
MG;GUIDOVAL;MOTONETA;182
MG;GUIDOVAL;ONIBUS;13
MG;GUIDOVAL;QUADRICICLO;0
MG;GUIDOVAL;REBOQUE;43
MG;GUIDOVAL;SEMI-REBOQUE;21
MG;GUIDOVAL;SIDE-CAR;1
MG;GUIDOVAL;OUTROS;1
MG;GUIDOVAL;TRATOR ESTEI;0
MG;GUIDOVAL;TRATOR RODAS;1
MG;GUIDOVAL;TRICICLO;2
MG;GUIDOVAL;UTILITARIO;3
MG;GUIMARANIA;AUTOMOVEL;2213
MG;GUIMARANIA;BONDE;0
MG;GUIMARANIA;CAMINHAO;206
MG;GUIMARANIA;CAMINHAO TRATOR;18
MG;GUIMARANIA;CAMINHONETE;426
MG;GUIMARANIA;CAMIONETA;64
MG;GUIMARANIA;CHASSI PLATAF;0
MG;GUIMARANIA;CICLOMOTOR;9
MG;GUIMARANIA;MICRO-ONIBUS;16
MG;GUIMARANIA;MOTOCICLETA;884
MG;GUIMARANIA;MOTONETA;103
MG;GUIMARANIA;ONIBUS;56
MG;GUIMARANIA;QUADRICICLO;0
MG;GUIMARANIA;REBOQUE;126
MG;GUIMARANIA;SEMI-REBOQUE;16
MG;GUIMARANIA;SIDE-CAR;0
MG;GUIMARANIA;OUTROS;0
MG;GUIMARANIA;TRATOR ESTEI;0
MG;GUIMARANIA;TRATOR RODAS;0
MG;GUIMARANIA;TRICICLO;1
MG;GUIMARANIA;UTILITARIO;3
MG;GUIRICEMA;AUTOMOVEL;1944
MG;GUIRICEMA;BONDE;0
MG;GUIRICEMA;CAMINHAO;268
MG;GUIRICEMA;CAMINHAO TRATOR;17
MG;GUIRICEMA;CAMINHONETE;393
MG;GUIRICEMA;CAMIONETA;74
MG;GUIRICEMA;CHASSI PLATAF;0
MG;GUIRICEMA;CICLOMOTOR;55
MG;GUIRICEMA;MICRO-ONIBUS;16
MG;GUIRICEMA;MOTOCICLETA;2384
MG;GUIRICEMA;MOTONETA;133
MG;GUIRICEMA;ONIBUS;25
MG;GUIRICEMA;QUADRICICLO;0
MG;GUIRICEMA;REBOQUE;54
MG;GUIRICEMA;SEMI-REBOQUE;19
MG;GUIRICEMA;SIDE-CAR;1
MG;GUIRICEMA;OUTROS;0
MG;GUIRICEMA;TRATOR ESTEI;0
MG;GUIRICEMA;TRATOR RODAS;0
MG;GUIRICEMA;TRICICLO;3
MG;GUIRICEMA;UTILITARIO;11
MG;GURINHATA;AUTOMOVEL;1069
MG;GURINHATA;BONDE;0
MG;GURINHATA;CAMINHAO;123
MG;GURINHATA;CAMINHAO TRATOR;11
MG;GURINHATA;CAMINHONETE;312
MG;GURINHATA;CAMIONETA;46
MG;GURINHATA;CHASSI PLATAF;0
MG;GURINHATA;CICLOMOTOR;3
MG;GURINHATA;MICRO-ONIBUS;15
MG;GURINHATA;MOTOCICLETA;561
MG;GURINHATA;MOTONETA;64
MG;GURINHATA;ONIBUS;37
MG;GURINHATA;QUADRICICLO;0
MG;GURINHATA;REBOQUE;65
MG;GURINHATA;SEMI-REBOQUE;13
MG;GURINHATA;SIDE-CAR;0
MG;GURINHATA;OUTROS;0
MG;GURINHATA;TRATOR ESTEI;0
MG;GURINHATA;TRATOR RODAS;1
MG;GURINHATA;TRICICLO;1
MG;GURINHATA;UTILITARIO;3
MG;HELIODORA;AUTOMOVEL;1494
MG;HELIODORA;BONDE;0
MG;HELIODORA;CAMINHAO;101
MG;HELIODORA;CAMINHAO TRATOR;1
MG;HELIODORA;CAMINHONETE;285
MG;HELIODORA;CAMIONETA;67
MG;HELIODORA;CHASSI PLATAF;0
MG;HELIODORA;CICLOMOTOR;4
MG;HELIODORA;MICRO-ONIBUS;20
MG;HELIODORA;MOTOCICLETA;620
MG;HELIODORA;MOTONETA;14
MG;HELIODORA;ONIBUS;22
MG;HELIODORA;QUADRICICLO;0
MG;HELIODORA;REBOQUE;41
MG;HELIODORA;SEMI-REBOQUE;4
MG;HELIODORA;SIDE-CAR;0
MG;HELIODORA;OUTROS;0
MG;HELIODORA;TRATOR ESTEI;0
MG;HELIODORA;TRATOR RODAS;0
MG;HELIODORA;TRICICLO;0
MG;HELIODORA;UTILITARIO;3
MG;IAPU;AUTOMOVEL;1995
MG;IAPU;BONDE;0
MG;IAPU;CAMINHAO;193
MG;IAPU;CAMINHAO TRATOR;19
MG;IAPU;CAMINHONETE;350
MG;IAPU;CAMIONETA;116
MG;IAPU;CHASSI PLATAF;0
MG;IAPU;CICLOMOTOR;3
MG;IAPU;MICRO-ONIBUS;20
MG;IAPU;MOTOCICLETA;1364
MG;IAPU;MOTONETA;82
MG;IAPU;ONIBUS;31
MG;IAPU;QUADRICICLO;0
MG;IAPU;REBOQUE;39
MG;IAPU;SEMI-REBOQUE;26
MG;IAPU;SIDE-CAR;0
MG;IAPU;OUTROS;1
MG;IAPU;TRATOR ESTEI;0
MG;IAPU;TRATOR RODAS;1
MG;IAPU;TRICICLO;1
MG;IAPU;UTILITARIO;9
MG;IBERTIOGA;AUTOMOVEL;1018
MG;IBERTIOGA;BONDE;0
MG;IBERTIOGA;CAMINHAO;79
MG;IBERTIOGA;CAMINHAO TRATOR;5
MG;IBERTIOGA;CAMINHONETE;132
MG;IBERTIOGA;CAMIONETA;62
MG;IBERTIOGA;CHASSI PLATAF;0
MG;IBERTIOGA;CICLOMOTOR;4
MG;IBERTIOGA;MICRO-ONIBUS;26
MG;IBERTIOGA;MOTOCICLETA;445
MG;IBERTIOGA;MOTONETA;9
MG;IBERTIOGA;ONIBUS;11
MG;IBERTIOGA;QUADRICICLO;0
MG;IBERTIOGA;REBOQUE;39
MG;IBERTIOGA;SEMI-REBOQUE;4
MG;IBERTIOGA;SIDE-CAR;0
MG;IBERTIOGA;OUTROS;0
MG;IBERTIOGA;TRATOR ESTEI;0
MG;IBERTIOGA;TRATOR RODAS;0
MG;IBERTIOGA;TRICICLO;0
MG;IBERTIOGA;UTILITARIO;7
MG;IBIA;AUTOMOVEL;6784
MG;IBIA;BONDE;0
MG;IBIA;CAMINHAO;510
MG;IBIA;CAMINHAO TRATOR;154
MG;IBIA;CAMINHONETE;1348
MG;IBIA;CAMIONETA;268
MG;IBIA;CHASSI PLATAF;0
MG;IBIA;CICLOMOTOR;350
MG;IBIA;MICRO-ONIBUS;61
MG;IBIA;MOTOCICLETA;1637
MG;IBIA;MOTONETA;363
MG;IBIA;ONIBUS;122
MG;IBIA;QUADRICICLO;0
MG;IBIA;REBOQUE;454
MG;IBIA;SEMI-REBOQUE;263
MG;IBIA;SIDE-CAR;1
MG;IBIA;OUTROS;2
MG;IBIA;TRATOR ESTEI;0
MG;IBIA;TRATOR RODAS;5
MG;IBIA;TRICICLO;19
MG;IBIA;UTILITARIO;71
MG;IBIAI;AUTOMOVEL;630
MG;IBIAI;BONDE;0
MG;IBIAI;CAMINHAO;61
MG;IBIAI;CAMINHAO TRATOR;4
MG;IBIAI;CAMINHONETE;245
MG;IBIAI;CAMIONETA;22
MG;IBIAI;CHASSI PLATAF;0
MG;IBIAI;CICLOMOTOR;1
MG;IBIAI;MICRO-ONIBUS;14
MG;IBIAI;MOTOCICLETA;925
MG;IBIAI;MOTONETA;28
MG;IBIAI;ONIBUS;15
MG;IBIAI;QUADRICICLO;0
MG;IBIAI;REBOQUE;56
MG;IBIAI;SEMI-REBOQUE;3
MG;IBIAI;SIDE-CAR;0
MG;IBIAI;OUTROS;0
MG;IBIAI;TRATOR ESTEI;0
MG;IBIAI;TRATOR RODAS;0
MG;IBIAI;TRICICLO;3
MG;IBIAI;UTILITARIO;4
MG;IBIRACATU;AUTOMOVEL;452
MG;IBIRACATU;BONDE;0
MG;IBIRACATU;CAMINHAO;20
MG;IBIRACATU;CAMINHAO TRATOR;1
MG;IBIRACATU;CAMINHONETE;83
MG;IBIRACATU;CAMIONETA;20
MG;IBIRACATU;CHASSI PLATAF;0
MG;IBIRACATU;CICLOMOTOR;0
MG;IBIRACATU;MICRO-ONIBUS;4
MG;IBIRACATU;MOTOCICLETA;800
MG;IBIRACATU;MOTONETA;18
MG;IBIRACATU;ONIBUS;19
MG;IBIRACATU;QUADRICICLO;0
MG;IBIRACATU;REBOQUE;13
MG;IBIRACATU;SEMI-REBOQUE;0
MG;IBIRACATU;SIDE-CAR;0
MG;IBIRACATU;OUTROS;1
MG;IBIRACATU;TRATOR ESTEI;0
MG;IBIRACATU;TRATOR RODAS;0
MG;IBIRACATU;TRICICLO;0
MG;IBIRACATU;UTILITARIO;0
MG;IBIRACI;AUTOMOVEL;3562
MG;IBIRACI;BONDE;0
MG;IBIRACI;CAMINHAO;440
MG;IBIRACI;CAMINHAO TRATOR;71
MG;IBIRACI;CAMINHONETE;821
MG;IBIRACI;CAMIONETA;223
MG;IBIRACI;CHASSI PLATAF;0
MG;IBIRACI;CICLOMOTOR;25
MG;IBIRACI;MICRO-ONIBUS;43
MG;IBIRACI;MOTOCICLETA;677
MG;IBIRACI;MOTONETA;27
MG;IBIRACI;ONIBUS;55
MG;IBIRACI;QUADRICICLO;0
MG;IBIRACI;REBOQUE;102
MG;IBIRACI;SEMI-REBOQUE;29
MG;IBIRACI;SIDE-CAR;3
MG;IBIRACI;OUTROS;0
MG;IBIRACI;TRATOR ESTEI;0
MG;IBIRACI;TRATOR RODAS;2
MG;IBIRACI;TRICICLO;3
MG;IBIRACI;UTILITARIO;55
MG;IBIRITE;AUTOMOVEL;41958
MG;IBIRITE;BONDE;0
MG;IBIRITE;CAMINHAO;1598
MG;IBIRITE;CAMINHAO TRATOR;574
MG;IBIRITE;CAMINHONETE;4242
MG;IBIRITE;CAMIONETA;1787
MG;IBIRITE;CHASSI PLATAF;0
MG;IBIRITE;CICLOMOTOR;171
MG;IBIRITE;MICRO-ONIBUS;318
MG;IBIRITE;MOTOCICLETA;14759
MG;IBIRITE;MOTONETA;637
MG;IBIRITE;ONIBUS;389
MG;IBIRITE;QUADRICICLO;0
MG;IBIRITE;REBOQUE;689
MG;IBIRITE;SEMI-REBOQUE;329
MG;IBIRITE;SIDE-CAR;0
MG;IBIRITE;OUTROS;3
MG;IBIRITE;TRATOR ESTEI;0
MG;IBIRITE;TRATOR RODAS;26
MG;IBIRITE;TRICICLO;17
MG;IBIRITE;UTILITARIO;148
MG;IBITIURA DE MINAS;AUTOMOVEL;950
MG;IBITIURA DE MINAS;BONDE;0
MG;IBITIURA DE MINAS;CAMINHAO;124
MG;IBITIURA DE MINAS;CAMINHAO TRATOR;1
MG;IBITIURA DE MINAS;CAMINHONETE;363
MG;IBITIURA DE MINAS;CAMIONETA;42
MG;IBITIURA DE MINAS;CHASSI PLATAF;0
MG;IBITIURA DE MINAS;CICLOMOTOR;5
MG;IBITIURA DE MINAS;MICRO-ONIBUS;6
MG;IBITIURA DE MINAS;MOTOCICLETA;433
MG;IBITIURA DE MINAS;MOTONETA;20
MG;IBITIURA DE MINAS;ONIBUS;7
MG;IBITIURA DE MINAS;QUADRICICLO;0
MG;IBITIURA DE MINAS;REBOQUE;13
MG;IBITIURA DE MINAS;SEMI-REBOQUE;7
MG;IBITIURA DE MINAS;SIDE-CAR;0
MG;IBITIURA DE MINAS;OUTROS;0
MG;IBITIURA DE MINAS;TRATOR ESTEI;0
MG;IBITIURA DE MINAS;TRATOR RODAS;0
MG;IBITIURA DE MINAS;TRICICLO;0
MG;IBITIURA DE MINAS;UTILITARIO;7
MG;IBITURUNA;AUTOMOVEL;507
MG;IBITURUNA;BONDE;0
MG;IBITURUNA;CAMINHAO;36
MG;IBITURUNA;CAMINHAO TRATOR;0
MG;IBITURUNA;CAMINHONETE;102
MG;IBITURUNA;CAMIONETA;39
MG;IBITURUNA;CHASSI PLATAF;0
MG;IBITURUNA;CICLOMOTOR;0
MG;IBITURUNA;MICRO-ONIBUS;6
MG;IBITURUNA;MOTOCICLETA;145
MG;IBITURUNA;MOTONETA;0
MG;IBITURUNA;ONIBUS;5
MG;IBITURUNA;QUADRICICLO;0
MG;IBITURUNA;REBOQUE;6
MG;IBITURUNA;SEMI-REBOQUE;2
MG;IBITURUNA;SIDE-CAR;0
MG;IBITURUNA;OUTROS;0
MG;IBITURUNA;TRATOR ESTEI;0
MG;IBITURUNA;TRATOR RODAS;0
MG;IBITURUNA;TRICICLO;1
MG;IBITURUNA;UTILITARIO;1
MG;ICARAI DE MINAS;AUTOMOVEL;530
MG;ICARAI DE MINAS;BONDE;0
MG;ICARAI DE MINAS;CAMINHAO;40
MG;ICARAI DE MINAS;CAMINHAO TRATOR;0
MG;ICARAI DE MINAS;CAMINHONETE;143
MG;ICARAI DE MINAS;CAMIONETA;21
MG;ICARAI DE MINAS;CHASSI PLATAF;0
MG;ICARAI DE MINAS;CICLOMOTOR;2
MG;ICARAI DE MINAS;MICRO-ONIBUS;6
MG;ICARAI DE MINAS;MOTOCICLETA;1115
MG;ICARAI DE MINAS;MOTONETA;37
MG;ICARAI DE MINAS;ONIBUS;29
MG;ICARAI DE MINAS;QUADRICICLO;0
MG;ICARAI DE MINAS;REBOQUE;25
MG;ICARAI DE MINAS;SEMI-REBOQUE;0
MG;ICARAI DE MINAS;SIDE-CAR;0
MG;ICARAI DE MINAS;OUTROS;0
MG;ICARAI DE MINAS;TRATOR ESTEI;0
MG;ICARAI DE MINAS;TRATOR RODAS;0
MG;ICARAI DE MINAS;TRICICLO;1
MG;ICARAI DE MINAS;UTILITARIO;4
MG;IGARAPE;AUTOMOVEL;13369
MG;IGARAPE;BONDE;0
MG;IGARAPE;CAMINHAO;1138
MG;IGARAPE;CAMINHAO TRATOR;401
MG;IGARAPE;CAMINHONETE;1921
MG;IGARAPE;CAMIONETA;603
MG;IGARAPE;CHASSI PLATAF;0
MG;IGARAPE;CICLOMOTOR;241
MG;IGARAPE;MICRO-ONIBUS;98
MG;IGARAPE;MOTOCICLETA;3407
MG;IGARAPE;MOTONETA;223
MG;IGARAPE;ONIBUS;210
MG;IGARAPE;QUADRICICLO;0
MG;IGARAPE;REBOQUE;431
MG;IGARAPE;SEMI-REBOQUE;423
MG;IGARAPE;SIDE-CAR;1
MG;IGARAPE;OUTROS;1
MG;IGARAPE;TRATOR ESTEI;0
MG;IGARAPE;TRATOR RODAS;8
MG;IGARAPE;TRICICLO;10
MG;IGARAPE;UTILITARIO;110
MG;IGARATINGA;AUTOMOVEL;2464
MG;IGARATINGA;BONDE;0
MG;IGARATINGA;CAMINHAO;587
MG;IGARATINGA;CAMINHAO TRATOR;87
MG;IGARATINGA;CAMINHONETE;533
MG;IGARATINGA;CAMIONETA;77
MG;IGARATINGA;CHASSI PLATAF;0
MG;IGARATINGA;CICLOMOTOR;33
MG;IGARATINGA;MICRO-ONIBUS;16
MG;IGARATINGA;MOTOCICLETA;1753
MG;IGARATINGA;MOTONETA;262
MG;IGARATINGA;ONIBUS;25
MG;IGARATINGA;QUADRICICLO;0
MG;IGARATINGA;REBOQUE;128
MG;IGARATINGA;SEMI-REBOQUE;69
MG;IGARATINGA;SIDE-CAR;0
MG;IGARATINGA;OUTROS;1
MG;IGARATINGA;TRATOR ESTEI;1
MG;IGARATINGA;TRATOR RODAS;10
MG;IGARATINGA;TRICICLO;0
MG;IGARATINGA;UTILITARIO;16
MG;IGUATAMA;AUTOMOVEL;2361
MG;IGUATAMA;BONDE;0
MG;IGUATAMA;CAMINHAO;142
MG;IGUATAMA;CAMINHAO TRATOR;45
MG;IGUATAMA;CAMINHONETE;404
MG;IGUATAMA;CAMIONETA;85
MG;IGUATAMA;CHASSI PLATAF;0
MG;IGUATAMA;CICLOMOTOR;0
MG;IGUATAMA;MICRO-ONIBUS;24
MG;IGUATAMA;MOTOCICLETA;534
MG;IGUATAMA;MOTONETA;48
MG;IGUATAMA;ONIBUS;20
MG;IGUATAMA;QUADRICICLO;0
MG;IGUATAMA;REBOQUE;62
MG;IGUATAMA;SEMI-REBOQUE;59
MG;IGUATAMA;SIDE-CAR;0
MG;IGUATAMA;OUTROS;0
MG;IGUATAMA;TRATOR ESTEI;0
MG;IGUATAMA;TRATOR RODAS;0
MG;IGUATAMA;TRICICLO;1
MG;IGUATAMA;UTILITARIO;9
MG;IJACI;AUTOMOVEL;1626
MG;IJACI;BONDE;0
MG;IJACI;CAMINHAO;228
MG;IJACI;CAMINHAO TRATOR;254
MG;IJACI;CAMINHONETE;243
MG;IJACI;CAMIONETA;81
MG;IJACI;CHASSI PLATAF;1
MG;IJACI;CICLOMOTOR;0
MG;IJACI;MICRO-ONIBUS;8
MG;IJACI;MOTOCICLETA;536
MG;IJACI;MOTONETA;28
MG;IJACI;ONIBUS;28
MG;IJACI;QUADRICICLO;0
MG;IJACI;REBOQUE;103
MG;IJACI;SEMI-REBOQUE;213
MG;IJACI;SIDE-CAR;0
MG;IJACI;OUTROS;0
MG;IJACI;TRATOR ESTEI;0
MG;IJACI;TRATOR RODAS;0
MG;IJACI;TRICICLO;2
MG;IJACI;UTILITARIO;7
MG;ILICINEA;AUTOMOVEL;3811
MG;ILICINEA;BONDE;0
MG;ILICINEA;CAMINHAO;292
MG;ILICINEA;CAMINHAO TRATOR;7
MG;ILICINEA;CAMINHONETE;668
MG;ILICINEA;CAMIONETA;84
MG;ILICINEA;CHASSI PLATAF;0
MG;ILICINEA;CICLOMOTOR;5
MG;ILICINEA;MICRO-ONIBUS;23
MG;ILICINEA;MOTOCICLETA;1951
MG;ILICINEA;MOTONETA;71
MG;ILICINEA;ONIBUS;53
MG;ILICINEA;QUADRICICLO;0
MG;ILICINEA;REBOQUE;96
MG;ILICINEA;SEMI-REBOQUE;6
MG;ILICINEA;SIDE-CAR;1
MG;ILICINEA;OUTROS;0
MG;ILICINEA;TRATOR ESTEI;0
MG;ILICINEA;TRATOR RODAS;0
MG;ILICINEA;TRICICLO;1
MG;ILICINEA;UTILITARIO;12
MG;IMBE DE MINAS;AUTOMOVEL;798
MG;IMBE DE MINAS;BONDE;0
MG;IMBE DE MINAS;CAMINHAO;61
MG;IMBE DE MINAS;CAMINHAO TRATOR;0
MG;IMBE DE MINAS;CAMINHONETE;198
MG;IMBE DE MINAS;CAMIONETA;29
MG;IMBE DE MINAS;CHASSI PLATAF;0
MG;IMBE DE MINAS;CICLOMOTOR;8
MG;IMBE DE MINAS;MICRO-ONIBUS;10
MG;IMBE DE MINAS;MOTOCICLETA;1236
MG;IMBE DE MINAS;MOTONETA;36
MG;IMBE DE MINAS;ONIBUS;22
MG;IMBE DE MINAS;QUADRICICLO;0
MG;IMBE DE MINAS;REBOQUE;15
MG;IMBE DE MINAS;SEMI-REBOQUE;0
MG;IMBE DE MINAS;SIDE-CAR;0
MG;IMBE DE MINAS;OUTROS;0
MG;IMBE DE MINAS;TRATOR ESTEI;0
MG;IMBE DE MINAS;TRATOR RODAS;0
MG;IMBE DE MINAS;TRICICLO;0
MG;IMBE DE MINAS;UTILITARIO;0
MG;INCONFIDENTES;AUTOMOVEL;2127
MG;INCONFIDENTES;BONDE;0
MG;INCONFIDENTES;CAMINHAO;90
MG;INCONFIDENTES;CAMINHAO TRATOR;7
MG;INCONFIDENTES;CAMINHONETE;436
MG;INCONFIDENTES;CAMIONETA;89
MG;INCONFIDENTES;CHASSI PLATAF;0
MG;INCONFIDENTES;CICLOMOTOR;13
MG;INCONFIDENTES;MICRO-ONIBUS;25
MG;INCONFIDENTES;MOTOCICLETA;907
MG;INCONFIDENTES;MOTONETA;39
MG;INCONFIDENTES;ONIBUS;42
MG;INCONFIDENTES;QUADRICICLO;0
MG;INCONFIDENTES;REBOQUE;57
MG;INCONFIDENTES;SEMI-REBOQUE;3
MG;INCONFIDENTES;SIDE-CAR;0
MG;INCONFIDENTES;OUTROS;1
MG;INCONFIDENTES;TRATOR ESTEI;0
MG;INCONFIDENTES;TRATOR RODAS;0
MG;INCONFIDENTES;TRICICLO;0
MG;INCONFIDENTES;UTILITARIO;15
MG;INDAIABIRA;AUTOMOVEL;507
MG;INDAIABIRA;BONDE;0
MG;INDAIABIRA;CAMINHAO;102
MG;INDAIABIRA;CAMINHAO TRATOR;5
MG;INDAIABIRA;CAMINHONETE;158
MG;INDAIABIRA;CAMIONETA;14
MG;INDAIABIRA;CHASSI PLATAF;0
MG;INDAIABIRA;CICLOMOTOR;0
MG;INDAIABIRA;MICRO-ONIBUS;18
MG;INDAIABIRA;MOTOCICLETA;963
MG;INDAIABIRA;MOTONETA;51
MG;INDAIABIRA;ONIBUS;36
MG;INDAIABIRA;QUADRICICLO;0
MG;INDAIABIRA;REBOQUE;22
MG;INDAIABIRA;SEMI-REBOQUE;8
MG;INDAIABIRA;SIDE-CAR;0
MG;INDAIABIRA;OUTROS;0
MG;INDAIABIRA;TRATOR ESTEI;0
MG;INDAIABIRA;TRATOR RODAS;0
MG;INDAIABIRA;TRICICLO;0
MG;INDAIABIRA;UTILITARIO;3
MG;INDIANOPOLIS;AUTOMOVEL;1381
MG;INDIANOPOLIS;BONDE;0
MG;INDIANOPOLIS;CAMINHAO;119
MG;INDIANOPOLIS;CAMINHAO TRATOR;34
MG;INDIANOPOLIS;CAMINHONETE;299
MG;INDIANOPOLIS;CAMIONETA;46
MG;INDIANOPOLIS;CHASSI PLATAF;0
MG;INDIANOPOLIS;CICLOMOTOR;7
MG;INDIANOPOLIS;MICRO-ONIBUS;45
MG;INDIANOPOLIS;MOTOCICLETA;624
MG;INDIANOPOLIS;MOTONETA;73
MG;INDIANOPOLIS;ONIBUS;22
MG;INDIANOPOLIS;QUADRICICLO;0
MG;INDIANOPOLIS;REBOQUE;98
MG;INDIANOPOLIS;SEMI-REBOQUE;58
MG;INDIANOPOLIS;SIDE-CAR;0
MG;INDIANOPOLIS;OUTROS;0
MG;INDIANOPOLIS;TRATOR ESTEI;0
MG;INDIANOPOLIS;TRATOR RODAS;1
MG;INDIANOPOLIS;TRICICLO;1
MG;INDIANOPOLIS;UTILITARIO;12
MG;INGAI;AUTOMOVEL;461
MG;INGAI;BONDE;0
MG;INGAI;CAMINHAO;22
MG;INGAI;CAMINHAO TRATOR;1
MG;INGAI;CAMINHONETE;118
MG;INGAI;CAMIONETA;28
MG;INGAI;CHASSI PLATAF;0
MG;INGAI;CICLOMOTOR;0
MG;INGAI;MICRO-ONIBUS;18
MG;INGAI;MOTOCICLETA;184
MG;INGAI;MOTONETA;3
MG;INGAI;ONIBUS;15
MG;INGAI;QUADRICICLO;0
MG;INGAI;REBOQUE;13
MG;INGAI;SEMI-REBOQUE;0
MG;INGAI;SIDE-CAR;0
MG;INGAI;OUTROS;0
MG;INGAI;TRATOR ESTEI;0
MG;INGAI;TRATOR RODAS;0
MG;INGAI;TRICICLO;0
MG;INGAI;UTILITARIO;0
MG;INHAPIM;AUTOMOVEL;5080
MG;INHAPIM;BONDE;0
MG;INHAPIM;CAMINHAO;496
MG;INHAPIM;CAMINHAO TRATOR;56
MG;INHAPIM;CAMINHONETE;1183
MG;INHAPIM;CAMIONETA;276
MG;INHAPIM;CHASSI PLATAF;0
MG;INHAPIM;CICLOMOTOR;40
MG;INHAPIM;MICRO-ONIBUS;38
MG;INHAPIM;MOTOCICLETA;4809
MG;INHAPIM;MOTONETA;161
MG;INHAPIM;ONIBUS;89
MG;INHAPIM;QUADRICICLO;0
MG;INHAPIM;REBOQUE;144
MG;INHAPIM;SEMI-REBOQUE;64
MG;INHAPIM;SIDE-CAR;1
MG;INHAPIM;OUTROS;3
MG;INHAPIM;TRATOR ESTEI;0
MG;INHAPIM;TRATOR RODAS;0
MG;INHAPIM;TRICICLO;2
MG;INHAPIM;UTILITARIO;30
MG;INHAUMA;AUTOMOVEL;1215
MG;INHAUMA;BONDE;0
MG;INHAUMA;CAMINHAO;125
MG;INHAUMA;CAMINHAO TRATOR;10
MG;INHAUMA;CAMINHONETE;251
MG;INHAUMA;CAMIONETA;61
MG;INHAUMA;CHASSI PLATAF;0
MG;INHAUMA;CICLOMOTOR;35
MG;INHAUMA;MICRO-ONIBUS;5
MG;INHAUMA;MOTOCICLETA;448
MG;INHAUMA;MOTONETA;30
MG;INHAUMA;ONIBUS;26
MG;INHAUMA;QUADRICICLO;0
MG;INHAUMA;REBOQUE;48
MG;INHAUMA;SEMI-REBOQUE;8
MG;INHAUMA;SIDE-CAR;0
MG;INHAUMA;OUTROS;0
MG;INHAUMA;TRATOR ESTEI;0
MG;INHAUMA;TRATOR RODAS;0
MG;INHAUMA;TRICICLO;0
MG;INHAUMA;UTILITARIO;2
MG;INIMUTABA;AUTOMOVEL;994
MG;INIMUTABA;BONDE;0
MG;INIMUTABA;CAMINHAO;51
MG;INIMUTABA;CAMINHAO TRATOR;5
MG;INIMUTABA;CAMINHONETE;162
MG;INIMUTABA;CAMIONETA;32
MG;INIMUTABA;CHASSI PLATAF;0
MG;INIMUTABA;CICLOMOTOR;21
MG;INIMUTABA;MICRO-ONIBUS;7
MG;INIMUTABA;MOTOCICLETA;943
MG;INIMUTABA;MOTONETA;84
MG;INIMUTABA;ONIBUS;16
MG;INIMUTABA;QUADRICICLO;0
MG;INIMUTABA;REBOQUE;20
MG;INIMUTABA;SEMI-REBOQUE;6
